#solar_data
solar_dir
#month:day:hour:minute:second
07:08:00:06:21,0
07:08:00:06:22,0
07:08:00:06:23,0
07:08:00:06:24,0
07:08:00:06:25,0
07:08:00:06:26,0
07:08:00:06:27,0
07:08:00:06:28,0
07:08:00:06:29,0
07:08:00:06:30,0
07:08:00:06:31,0
07:08:00:06:32,0
07:08:00:06:33,0
07:08:00:06:34,0
07:08:00:06:35,0
07:08:00:06:36,0
07:08:00:06:37,0
07:08:00:06:38,0
07:08:00:06:39,0
07:08:00:06:40,0
07:08:00:06:41,0
07:08:00:06:42,0
07:08:00:06:43,0
07:08:00:06:44,0
07:08:00:06:45,0
07:08:00:06:46,0
07:08:00:06:47,0
07:08:00:06:48,0
07:08:00:06:49,0
07:08:00:06:50,0
07:08:00:06:51,0
07:08:00:06:52,0
07:08:00:06:53,0
07:08:00:06:54,0
07:08:00:06:55,0
07:08:00:06:56,0
07:08:00:06:57,0
07:08:00:06:58,0
07:08:00:06:59,0
07:08:00:07:00,0
07:08:00:07:01,0
07:08:00:07:02,0
07:08:00:07:03,0
07:08:00:07:04,0
07:08:00:07:05,0
07:08:00:07:06,0
07:08:00:07:07,0
07:08:00:07:08,0
07:08:00:07:09,0
07:08:00:07:10,0
07:08:00:07:11,0
07:08:00:07:12,0
07:08:00:07:13,0
07:08:00:07:14,0
07:08:00:07:15,0
07:08:00:07:16,0
07:08:00:07:17,0
07:08:00:07:18,0
07:08:00:07:19,0
07:08:00:07:20,0
07:08:00:07:21,0
07:08:00:07:22,0
07:08:00:07:23,0
07:08:00:07:24,0
07:08:00:07:25,0
07:08:00:07:26,0
07:08:00:07:27,0
07:08:00:07:28,0
07:08:00:07:29,0
07:08:00:07:30,0
07:08:00:07:31,0
07:08:00:07:32,0
07:08:00:07:33,0
07:08:00:07:34,0
07:08:00:07:35,0
07:08:00:07:36,0
07:08:00:07:37,0
07:08:00:07:38,0
07:08:00:07:39,0
07:08:00:07:40,0
07:08:00:07:41,0
07:08:00:07:42,0
07:08:00:07:43,0
07:08:00:07:44,0
07:08:00:07:45,0
07:08:00:07:46,0
07:08:00:07:47,0
07:08:00:07:48,0
07:08:00:07:49,0
07:08:00:07:50,0
07:08:00:07:51,0
07:08:00:07:52,0
07:08:00:07:53,0
07:08:00:07:54,0
07:08:00:07:55,0
07:08:00:07:56,0
07:08:00:07:57,0
07:08:00:07:58,0
07:08:00:07:59,0
07:08:00:08:00,0
07:08:00:08:01,0
07:08:00:08:02,0
07:08:00:08:03,0
07:08:00:08:04,0
07:08:00:08:05,0
07:08:00:08:06,0
07:08:00:08:07,0
07:08:00:08:08,0
07:08:00:08:09,0
07:08:00:08:10,0
07:08:00:08:11,0
07:08:00:08:12,0
07:08:00:08:13,0
07:08:00:08:14,0
07:08:00:08:15,0
07:08:00:08:16,0
07:08:00:08:17,0
07:08:00:08:18,0
07:08:00:08:19,0
07:08:00:08:20,0
07:08:00:08:21,0
07:08:00:08:22,0
07:08:00:08:23,0
07:08:00:08:24,0
07:08:00:08:25,0
07:08:00:08:26,0
07:08:00:08:27,0
07:08:00:08:28,0
07:08:00:08:29,0
07:08:00:08:30,0
07:08:00:08:31,0
07:08:00:08:32,0
07:08:00:08:33,0
07:08:00:08:34,0
07:08:00:08:35,0
07:08:00:08:36,0
07:08:00:08:37,0
07:08:00:08:38,0
07:08:00:08:39,0
07:08:00:08:40,0
07:08:00:08:41,0
07:08:00:08:42,0
07:08:00:08:43,0
07:08:00:08:44,0
07:08:00:08:45,0
07:08:00:08:46,0
07:08:00:08:47,0
07:08:00:08:48,0
07:08:00:08:49,0
07:08:00:08:50,0
07:08:00:08:51,0
07:08:00:08:52,0
07:08:00:08:53,0
07:08:00:08:54,0
07:08:00:08:55,0
07:08:00:08:56,0
07:08:00:08:57,0
07:08:00:08:58,0
07:08:00:08:59,0
07:08:00:09:00,0
07:08:00:09:01,0
07:08:00:09:02,0
07:08:00:09:03,0
07:08:00:09:04,0
07:08:00:09:05,0
07:08:00:09:06,0
07:08:00:09:07,0
07:08:00:09:08,0
07:08:00:09:09,0
07:08:00:09:10,0
07:08:00:09:11,0
07:08:00:09:12,0
07:08:00:09:13,0
07:08:00:09:14,0
07:08:00:09:15,0
07:08:00:09:16,0
07:08:00:09:17,0
07:08:00:09:18,0
07:08:00:09:19,0
07:08:00:09:20,0
07:08:00:09:21,0
07:08:00:09:22,0
07:08:00:09:23,0
07:08:00:09:24,0
07:08:00:09:25,0
07:08:00:09:26,0
07:08:00:09:27,0
07:08:00:09:28,0
07:08:00:09:29,0
07:08:00:09:30,0
07:08:00:09:31,0
07:08:00:09:32,0
07:08:00:09:33,0
07:08:00:09:34,0
07:08:00:09:35,0
07:08:00:09:36,0
07:08:00:09:37,0
07:08:00:09:38,0
07:08:00:09:39,0
07:08:00:09:40,0
07:08:00:09:41,0
07:08:00:09:42,0
07:08:00:09:43,0
07:08:00:09:44,0
07:08:00:09:45,0
07:08:00:09:46,0
07:08:00:09:47,0
07:08:00:09:48,0
07:08:00:09:49,0
07:08:00:09:50,0
07:08:00:09:51,0
07:08:00:09:52,0
07:08:00:09:53,0
07:08:00:09:54,0
07:08:00:09:55,0
07:08:00:09:56,0
07:08:00:09:57,0
07:08:00:09:58,0
07:08:00:09:59,0
07:08:00:10:00,0
07:08:00:10:01,0
07:08:00:10:02,0
07:08:00:10:03,0
07:08:00:10:04,0
07:08:00:10:05,0
07:08:00:10:06,0
07:08:00:10:07,0
07:08:00:10:08,0
07:08:00:10:09,0
07:08:00:10:10,0
07:08:00:10:11,0
07:08:00:10:12,0
07:08:00:10:13,0
07:08:00:10:14,0
07:08:00:10:15,0
07:08:00:10:16,0
07:08:00:10:17,0
07:08:00:10:18,0
07:08:00:10:19,0
07:08:00:10:20,0
07:08:00:10:21,0
07:08:00:10:22,0
07:08:00:10:23,0
07:08:00:10:24,0
07:08:00:10:25,0
07:08:00:10:26,0
07:08:00:10:27,0
07:08:00:10:28,0
07:08:00:10:29,0
07:08:00:10:30,0
07:08:00:10:31,0
07:08:00:10:32,0
07:08:00:10:33,0
07:08:00:10:34,0
07:08:00:10:35,0
07:08:00:10:36,0
07:08:00:10:37,0
07:08:00:10:38,0
07:08:00:10:39,0
07:08:00:10:40,0
07:08:00:10:41,0
07:08:00:10:42,0
07:08:00:10:43,0
07:08:00:10:44,0
07:08:00:10:45,0
07:08:00:10:46,0
07:08:00:10:47,0
07:08:00:10:48,0
07:08:00:10:49,0
07:08:00:10:50,0
07:08:00:10:51,0
07:08:00:10:52,0
07:08:00:10:53,0
07:08:00:10:54,0
07:08:00:10:55,0
07:08:00:10:56,0
07:08:00:10:57,0
07:08:00:10:58,0
07:08:00:10:59,0
07:08:00:11:00,0
07:08:00:11:01,0
07:08:00:11:02,0
07:08:00:11:03,0
07:08:00:11:04,0
07:08:00:11:05,0
07:08:00:11:06,0
07:08:00:11:07,0
07:08:00:11:08,0
07:08:00:11:09,0
07:08:00:11:10,0
07:08:00:11:11,0
07:08:00:11:12,0
07:08:00:11:13,0
07:08:00:11:14,0
07:08:00:11:15,0
07:08:00:11:16,0
07:08:00:11:17,0
07:08:00:11:18,0
07:08:00:11:19,0
07:08:00:11:20,0
07:08:00:11:21,0
07:08:00:11:22,0
07:08:00:11:23,0
07:08:00:11:24,0
07:08:00:11:25,0
07:08:00:11:26,0
07:08:00:11:27,0
07:08:00:11:28,0
07:08:00:11:29,0
07:08:00:11:30,0
07:08:00:11:31,0
07:08:00:11:32,0
07:08:00:11:33,0
07:08:00:11:34,0
07:08:00:11:35,0
07:08:00:11:36,0
07:08:00:11:37,0
07:08:00:11:38,0
07:08:00:11:39,0
07:08:00:11:40,0
07:08:00:11:41,0
07:08:00:11:42,0
07:08:00:11:43,0
07:08:00:11:44,0
07:08:00:11:45,0
07:08:00:11:46,0
07:08:00:11:47,0
07:08:00:11:48,0
07:08:00:11:49,0
07:08:00:11:50,0
07:08:00:11:51,0
07:08:00:11:52,0
07:08:00:11:53,0
07:08:00:11:54,0
07:08:00:11:55,0
07:08:00:11:56,0
07:08:00:11:57,0
07:08:00:11:58,0
07:08:00:11:59,0
07:08:00:12:00,0
07:08:00:12:01,0
07:08:00:12:02,0
07:08:00:12:03,0
07:08:00:12:04,0
07:08:00:12:05,0
07:08:00:12:06,0
07:08:00:12:07,0
07:08:00:12:08,0
07:08:00:12:09,0
07:08:00:12:10,0
07:08:00:12:11,0
07:08:00:12:12,0
07:08:00:12:13,0
07:08:00:12:14,0
07:08:00:12:15,0
07:08:00:12:16,0
07:08:00:12:17,0
07:08:00:12:18,0
07:08:00:12:19,0
07:08:00:12:20,0
07:08:00:12:21,0
07:08:00:12:22,0
07:08:00:12:23,0
07:08:00:12:24,0
07:08:00:12:25,0
07:08:00:12:26,0
07:08:00:12:27,0
07:08:00:12:28,0
07:08:00:12:29,0
07:08:00:12:30,0
07:08:00:12:31,0
07:08:00:12:32,0
07:08:00:12:33,0
07:08:00:12:34,0
07:08:00:12:35,0
07:08:00:12:36,0
07:08:00:12:37,0
07:08:00:12:38,0
07:08:00:12:39,0
07:08:00:12:40,0
07:08:00:12:41,0
07:08:00:12:42,0
07:08:00:12:43,0
07:08:00:12:44,0
07:08:00:12:45,0
07:08:00:12:46,0
07:08:00:12:47,0
07:08:00:12:48,0
07:08:00:12:49,0
07:08:00:12:50,0
07:08:00:12:51,0
07:08:00:12:52,0
07:08:00:12:53,0
07:08:00:12:54,0
07:08:00:12:55,0
07:08:00:12:56,0
07:08:00:12:57,0
07:08:00:12:58,0
07:08:00:12:59,0
07:08:00:13:00,0
07:08:00:13:01,0
07:08:00:13:02,0
07:08:00:13:03,0
07:08:00:13:04,0
07:08:00:13:05,0
07:08:00:13:06,0
07:08:00:13:07,0
07:08:00:13:08,0
07:08:00:13:09,0
07:08:00:13:10,0
07:08:00:13:11,0
07:08:00:13:12,0
07:08:00:13:13,0
07:08:00:13:14,0
07:08:00:13:15,0
07:08:00:13:16,0
07:08:00:13:17,0
07:08:00:13:18,0
07:08:00:13:19,0
07:08:00:13:20,0
07:08:00:13:21,0
07:08:00:13:22,0
07:08:00:13:23,0
07:08:00:13:24,0
07:08:00:13:25,0
07:08:00:13:26,0
07:08:00:13:27,0
07:08:00:13:28,0
07:08:00:13:29,0
07:08:00:13:30,0
07:08:00:13:31,0
07:08:00:13:32,0
07:08:00:13:33,0
07:08:00:13:34,0
07:08:00:13:35,0
07:08:00:13:36,0
07:08:00:13:37,0
07:08:00:13:38,0
07:08:00:13:39,0
07:08:00:13:40,0
07:08:00:13:41,0
07:08:00:13:42,0
07:08:00:13:43,0
07:08:00:13:44,0
07:08:00:13:45,0
07:08:00:13:46,0
07:08:00:13:47,0
07:08:00:13:48,0
07:08:00:13:49,0
07:08:00:13:50,0
07:08:00:13:51,0
07:08:00:13:52,0
07:08:00:13:53,0
07:08:00:13:54,0
07:08:00:13:55,0
07:08:00:13:56,0
07:08:00:13:57,0
07:08:00:13:58,0
07:08:00:13:59,0
07:08:00:14:00,0
07:08:00:14:01,0
07:08:00:14:02,0
07:08:00:14:03,0
07:08:00:14:04,0
07:08:00:14:05,0
07:08:00:14:06,0
07:08:00:14:07,0
07:08:00:14:08,0
07:08:00:14:09,0
07:08:00:14:10,0
07:08:00:14:11,0
07:08:00:14:12,0
07:08:00:14:13,0
07:08:00:14:14,0
07:08:00:14:15,0
07:08:00:14:16,0
07:08:00:14:17,0
07:08:00:14:18,0
07:08:00:14:19,0
07:08:00:14:20,0
07:08:00:14:21,0
07:08:00:14:22,0
07:08:00:14:23,0
07:08:00:14:24,0
07:08:00:14:25,0
07:08:00:14:26,0
07:08:00:14:27,0
07:08:00:14:28,0
07:08:00:14:29,0
07:08:00:14:30,0
07:08:00:14:31,0
07:08:00:14:32,0
07:08:00:14:33,0
07:08:00:14:34,0
07:08:00:14:35,0
07:08:00:14:36,0
07:08:00:14:37,0
07:08:00:14:38,0
07:08:00:14:39,0
07:08:00:14:40,0
07:08:00:14:41,0
07:08:00:14:42,0
07:08:00:14:43,0
07:08:00:14:44,0
07:08:00:14:45,0
07:08:00:14:46,0
07:08:00:14:47,0
07:08:00:14:48,0
07:08:00:14:49,0
07:08:00:14:50,0
07:08:00:14:51,0
07:08:00:14:52,0
07:08:00:14:53,0
07:08:00:14:54,0
07:08:00:14:55,0
07:08:00:14:56,0
07:08:00:14:57,0
07:08:00:14:58,0
07:08:00:14:59,0
07:08:00:15:00,0
07:08:00:15:01,0
07:08:00:15:02,0
07:08:00:15:03,0
07:08:00:15:04,0
07:08:00:15:05,0
07:08:00:15:06,0
07:08:00:15:07,0
07:08:00:15:08,0
07:08:00:15:09,0
07:08:00:15:10,0
07:08:00:15:11,0
07:08:00:15:12,0
07:08:00:15:13,0
07:08:00:15:14,0
07:08:00:15:15,0
07:08:00:15:16,0
07:08:00:15:17,0
07:08:00:15:18,0
07:08:00:15:19,0
07:08:00:15:20,0
07:08:00:15:21,0
07:08:00:15:22,0
07:08:00:15:23,0
07:08:00:15:24,0
07:08:00:15:25,0
07:08:00:15:26,0
07:08:00:15:27,0
07:08:00:15:28,0
07:08:00:15:29,0
07:08:00:15:30,0
07:08:00:15:31,0
07:08:00:15:32,0
07:08:00:15:33,0
07:08:00:15:34,0
07:08:00:15:35,0
07:08:00:15:36,0
07:08:00:15:37,0
07:08:00:15:38,0
07:08:00:15:39,0
07:08:00:15:40,0
07:08:00:15:41,0
07:08:00:15:42,0
07:08:00:15:43,0
07:08:00:15:44,0
07:08:00:15:45,0
07:08:00:15:46,0
07:08:00:15:47,0
07:08:00:15:48,0
07:08:00:15:49,0
07:08:00:15:50,0
07:08:00:15:51,0
07:08:00:15:52,0
07:08:00:15:53,0
07:08:00:15:54,0
07:08:00:15:55,0
07:08:00:15:56,0
07:08:00:15:57,0
07:08:00:15:58,0
07:08:00:15:59,0
07:08:00:16:00,0
07:08:00:16:01,0
07:08:00:16:02,0
07:08:00:16:03,0
07:08:00:16:04,0
07:08:00:16:05,0
07:08:00:16:06,0
07:08:00:16:07,0
07:08:00:16:08,0
07:08:00:16:09,0
07:08:00:16:10,0
07:08:00:16:11,0
07:08:00:16:12,0
07:08:00:16:13,0
07:08:00:16:14,0
07:08:00:16:15,0
07:08:00:16:16,0
07:08:00:16:17,0
07:08:00:16:18,0
07:08:00:16:19,0
07:08:00:16:20,0
07:08:00:16:21,0
07:08:00:16:22,0
07:08:00:16:23,0
07:08:00:16:24,0
07:08:00:16:25,0
07:08:00:16:26,0
07:08:00:16:27,0
07:08:00:16:28,0
07:08:00:16:29,0
07:08:00:16:30,0
07:08:00:16:31,0
07:08:00:16:32,0
07:08:00:16:33,0
07:08:00:16:34,0
07:08:00:16:35,0
07:08:00:16:36,0
07:08:00:16:37,0
07:08:00:16:38,0
07:08:00:16:39,0
07:08:00:16:40,0
07:08:00:16:41,0
07:08:00:16:42,0
07:08:00:16:43,0
07:08:00:16:44,0
07:08:00:16:45,0
07:08:00:16:46,0
07:08:00:16:47,0
07:08:00:16:48,0
07:08:00:16:49,0
07:08:00:16:50,0
07:08:00:16:51,0
07:08:00:16:52,0
07:08:00:16:53,0
07:08:00:16:54,0
07:08:00:16:55,0
07:08:00:16:56,0
07:08:00:16:57,0
07:08:00:16:58,0
07:08:00:16:59,0
07:08:00:17:00,0
07:08:00:17:01,0
07:08:00:17:02,0
07:08:00:17:03,0
07:08:00:17:04,0
07:08:00:17:05,0
07:08:00:17:06,0
07:08:00:17:07,0
07:08:00:17:08,0
07:08:00:17:09,0
07:08:00:17:10,0
07:08:00:17:11,0
07:08:00:17:12,0
07:08:00:17:13,0
07:08:00:17:14,0
07:08:00:17:15,0
07:08:00:17:16,0
07:08:00:17:17,0
07:08:00:17:18,0
07:08:00:17:19,0
07:08:00:17:20,0
07:08:00:17:21,0
07:08:00:17:22,0
07:08:00:17:23,0
07:08:00:17:24,0
07:08:00:17:25,0
07:08:00:17:26,0
07:08:00:17:27,0
07:08:00:17:28,0
07:08:00:17:29,0
07:08:00:17:30,0
07:08:00:17:31,0
07:08:00:17:32,0
07:08:00:17:33,0
07:08:00:17:34,0
07:08:00:17:35,0
07:08:00:17:36,0
07:08:00:17:37,0
07:08:00:17:38,0
07:08:00:17:39,0
07:08:00:17:40,0
07:08:00:17:41,0
07:08:00:17:42,0
07:08:00:17:43,0
07:08:00:17:44,0
07:08:00:17:45,0
07:08:00:17:46,0
07:08:00:17:47,0
07:08:00:17:48,0
07:08:00:17:49,0
07:08:00:17:50,0
07:08:00:17:51,0
07:08:00:17:52,0
07:08:00:17:53,0
07:08:00:17:54,0
07:08:00:17:55,0
07:08:00:17:56,0
07:08:00:17:57,0
07:08:00:17:58,0
07:08:00:17:59,0
07:08:00:18:00,0
07:08:00:18:01,0
07:08:00:18:02,0
07:08:00:18:03,0
07:08:00:18:04,0
07:08:00:18:05,0
07:08:00:18:06,0
07:08:00:18:07,0
07:08:00:18:08,0
07:08:00:18:09,0
07:08:00:18:10,0
07:08:00:18:11,0
07:08:00:18:12,0
07:08:00:18:13,0
07:08:00:18:14,0
07:08:00:18:15,0
07:08:00:18:16,0
07:08:00:18:17,0
07:08:00:18:18,0
07:08:00:18:19,0
07:08:00:18:20,0
07:08:00:18:21,0
07:08:00:18:22,0
07:08:00:18:23,0
07:08:00:18:24,0
07:08:00:18:25,0
07:08:00:18:26,0
07:08:00:18:27,0
07:08:00:18:28,0
07:08:00:18:29,0
07:08:00:18:30,0
07:08:00:18:31,0
07:08:00:18:32,0
07:08:00:18:33,0
07:08:00:18:34,0
07:08:00:18:35,0
07:08:00:18:36,0
07:08:00:18:37,0
07:08:00:18:38,0
07:08:00:18:39,0
07:08:00:18:40,0
07:08:00:18:41,0
07:08:00:18:42,0
07:08:00:18:43,0
07:08:00:18:44,0
07:08:00:18:45,0
07:08:00:18:46,0
07:08:00:18:47,0
07:08:00:18:48,0
07:08:00:18:49,0
07:08:00:18:50,0
07:08:00:18:51,0
07:08:00:18:52,0
07:08:00:18:53,0
07:08:00:18:54,0
07:08:00:18:55,0
07:08:00:18:56,0
07:08:00:18:57,0
07:08:00:18:58,0
07:08:00:18:59,0
07:08:00:19:00,0
07:08:00:19:01,0
07:08:00:19:02,0
07:08:00:19:03,0
07:08:00:19:04,0
07:08:00:19:05,0
07:08:00:19:06,0
07:08:00:19:07,0
07:08:00:19:08,0
07:08:00:19:09,0
07:08:00:19:10,0
07:08:00:19:11,0
07:08:00:19:12,0
07:08:00:19:13,0
07:08:00:19:14,0
07:08:00:19:15,0
07:08:00:19:16,0
07:08:00:19:17,0
07:08:00:19:18,0
07:08:00:19:19,0
07:08:00:19:20,0
07:08:00:19:21,0
